index,id,title,description,channelTitle,tags,categoryId,duration,viewCount,likeCount,dislikeCount,commentCount,documents,Doc,Topic,Probability
4799,ezPnW57oDTo,Sunday (7 Day Yoga Challenge) Slow Stretch Restorative Yoga Routine | Sarah Beth Yoga,"Today we're going to slow it down with a 15 Minute Slow Stretch Restorative Yoga Routine. This will be a great way to recover & stretch, especially if you're sore.  Start the 7 DAY YOGA CHALLENGE + Calendar: https://www.sarahbethyoga.com/7day",SarahBethYoga,"yoga, sarah beth yoga, sarahbethyoga, free yoga, restorative yoga, slow stretch, 7dayyogachallenge, 7 day yoga challenge, yoga challenge, yoga stretch, slow stretch yoga, yoga slow stretch, restorative yoga routine, 15 minute yoga, 15 minute yoga stretch, 15 minute slow stretch, 15 minute restorative yoga, 15 minute restorative yoga routine, 15 minute yoga routine, yoga challenges, free yoga challenge, yoga stretches, sunday yoga, sunday yoga stretch",17,PT15M,532625.0,6212.0,99.0,253.0,"Sunday (7 Day Yoga Challenge) Slow Stretch Restorative Yoga Routine | Sarah Beth Yoga Today we're going to slow it down with a 15 Minute Slow Stretch Restorative Yoga Routine. This will be a great way to recover & stretch, especially if you're sore.  Start the 7 DAY YOGA CHALLENGE + Calendar: https://www.sarahbethyoga.com/7day yoga, sarah beth yoga, sarahbethyoga, free yoga, restorative yoga, slow stretch, 7dayyogachallenge, 7 day yoga challenge, yoga challenge, yoga stretch, slow stretch yoga, yoga slow stretch, restorative yoga routine, 15 minute yoga, 15 minute yoga stretch, 15 minute slow stretch, 15 minute restorative yoga, 15 minute restorative yoga routine, 15 minute yoga routine, yoga challenges, free yoga challenge, yoga stretches, sunday yoga, sunday yoga stretch",227,9,0.9660196900367737
10911,bQIDXacu8iQ,Lord Jones Sound Bath,"We have designed a transportive audio/visual event to celebrate the Lord Jones community. Pop a gumdrop, ease into your bathtub, drop some Royal Oil and lie down.
Tune in to tune out.
Join us for a virtual escape as we enter the astral plane",Lord Jones,<no tags>,22,PT49M41S,3723.0,141.0,1.0,13.0,"Lord Jones Sound Bath We have designed a transportive audio/visual event to celebrate the Lord Jones community. Pop a gumdrop, ease into your bathtub, drop some Royal Oil and lie down.
Tune in to tune out.
Join us for a virtual escape as we enter the astral plane <no tags>",228,4,0.9285203218460083
13137,e1Ox4j_EYmg,"Pranayama, breath-work (Rebirthing, Kundalini Yoga)",We hope this breath-work practice helps your energy move nicely! Please consider joining in for more with the Rebirthing Kundalini Yoga series! Register with the link below:,Body In Balance HC,<no tags>,22,PT19M12S,85.0,3.0,1.0,0.0,"Pranayama, breath-work (Rebirthing, Kundalini Yoga) We hope this breath-work practice helps your energy move nicely! Please consider joining in for more with the Rebirthing Kundalini Yoga series! Register with the link below: <no tags>",229,0,0.498520165681839
5144,iSBxr6NCA3U,CREATE YOUR OWN YOGA BOLSTER FOR RESTORATIVE YOGA AT HOME,This tutorial gives you a quick idea how to set yourself for my winter solstice restorative yoga session. ,Emma Cole Yoga Teacher Training,<no tags>,23,PT7M6S,61.0,2.0,0.0,0.0,CREATE YOUR OWN YOGA BOLSTER FOR RESTORATIVE YOGA AT HOME This tutorial gives you a quick idea how to set yourself for my winter solstice restorative yoga session.  <no tags>,230,1,0.5173177719116211
3610,JDCRYCNE8pU,Ashtanga Complete Beginners Yoga Class  Primary Series Video,"This class will give you a baseline to work towards on your ashtanga journey. Attempt each posture, pausing the video when you need to. There are set times that you should inhale and exhale in ashtanga, but at the beginning feel free to take more breaths if you need to. Do try and elongate the breath to at least 3 counts, since this will give you enough time to move through each posture. ",Yoga Empowerment,"ashtanga primary series, yoga empowerment, ashtanga for beginners, ashtnga, beginner yoga, beginners yoga class, beginners yoga, absolute beginners, yoga class, yoga video, 20 minute yoga class, yogaempowerment, short yoga class, ashtanger, ashtanga first series, ashtanga fundamentals, yoga class for beginners, Absolute Beginners Ashtanga Yoga Video || Primary Series Class 1, ashtangba, ashtangga, astanga, ashtanga 1 series, ashtanga 1st series, ashtanga yga",17,PT21M28S,22932.0,352.0,15.0,21.0,"Ashtanga Complete Beginners Yoga Class  Primary Series Video This class will give you a baseline to work towards on your ashtanga journey. Attempt each posture, pausing the video when you need to. There are set times that you should inhale and exhale in ashtanga, but at the beginning feel free to take more breaths if you need to. Do try and elongate the breath to at least 3 counts, since this will give you enough time to move through each posture.  ashtanga primary series, yoga empowerment, ashtanga for beginners, ashtnga, beginner yoga, beginners yoga class, beginners yoga, absolute beginners, yoga class, yoga video, 20 minute yoga class, yogaempowerment, short yoga class, ashtanger, ashtanga first series, ashtanga fundamentals, yoga class for beginners, Absolute Beginners Ashtanga Yoga Video || Primary Series Class 1, ashtangba, ashtangga, astanga, ashtanga 1 series, ashtanga 1st series, ashtanga yga",231,5,0.497501939535141
10107,kXRuiSC4gqM,Sound Bath For Activating The Throat Chakra | Gong Meditation Music | Deep Relaxation,"Activate your throat chakra (Visuddha) with this powerful sound bath meditation spa music. Featuring two traditional gongs, relaxing tibetan singing bowls, native American Indian drum, and gentle rain sounds. This throat chakra sound bath is ideal for meditation, yoga, reiki, spa, before sleep, background music, and deep relaxation. Opening and healing the throat chakra can significantly improve your communication with yourself (i.e., self talk) and others. Let the healing frequencies totally envelope you and raise your vibration. Allow the powerful and sustained reverberations of the gong to open and activate your throat chakra. We really hope you enjoy this relaxing sound/gong bath designed to activate and heal your throat chakra! Please let us know how you go! ",Stardust Vibes - Relaxing Sounds,"sound bath meditation, gong bath meditation, sound bath, gong bath, sound healing, sound bath relaxation, spa music sound bath, reiki meditation music, throat chakra meditation music, activate your throat chakra youtube, sleep meditation music, yoga music, deep relaxation music youtube, music therapy meditation, stardust vibrations, instrumental music, background music, Klangbad Meditation,   , meditacin bao de sonido",10,PT23M31S,3989.0,56.0,3.0,4.0,"Sound Bath For Activating The Throat Chakra | Gong Meditation Music | Deep Relaxation Activate your throat chakra (Visuddha) with this powerful sound bath meditation spa music. Featuring two traditional gongs, relaxing tibetan singing bowls, native American Indian drum, and gentle rain sounds. This throat chakra sound bath is ideal for meditation, yoga, reiki, spa, before sleep, background music, and deep relaxation. Opening and healing the throat chakra can significantly improve your communication with yourself (i.e., self talk) and others. Let the healing frequencies totally envelope you and raise your vibration. Allow the powerful and sustained reverberations of the gong to open and activate your throat chakra. We really hope you enjoy this relaxing sound/gong bath designed to activate and heal your throat chakra! Please let us know how you go!  sound bath meditation, gong bath meditation, sound bath, gong bath, sound healing, sound bath relaxation, spa music sound bath, reiki meditation music, throat chakra meditation music, activate your throat chakra youtube, sleep meditation music, yoga music, deep relaxation music youtube, music therapy meditation, stardust vibrations, instrumental music, background music, Klangbad Meditation,   , meditacin bao de sonido",232,8,0.6055178046226501
6519,o-aX4_x-Dsc,Sat Kriya / Kundalini Yoga'nn en kuvvetli Meditasyonu,"Yogi Bhajan, Kundalini Yoga'y retirken, 3 dntrc meditasyondan bahsediyor. Bu meditasyonlardan biri Sat Kriya. 
Eer 40 gn boyunca hatta her gn sadece 3 dakikalk versiyonunu hayatnza sokarsanz, ruhsal, zihinsel ve fiziksel olarak batan sonra bir deiim iine girebilirsiniz. 
ocukluk travmalarna kadar inip, sizi bu hayatta geri tutan tm dnceleri vcudunuzdan skp atmanz salyor. Bylelikle daha mutlu, daha salkl ve daha huzurlu bir size doru gzel admlar atabiliyorsunuz. 
yi ve neeli bir yolculuk diliyorum.",Kundalini Lovers,"satkriya, satkriyanedir, sat kriya, sat kriya nedir?, kundalini yoga, kundalini yoga meditasyonu, meditasyon, trkemeditasyon, kundaliniyogatrke, kundalinilovers, ipek tiryaki, ipektiryaki",22,PT10M57S,86700.0,1690.0,47.0,187.0,"Sat Kriya / Kundalini Yoga'nn en kuvvetli Meditasyonu Yogi Bhajan, Kundalini Yoga'y retirken, 3 dntrc meditasyondan bahsediyor. Bu meditasyonlardan biri Sat Kriya. 
Eer 40 gn boyunca hatta her gn sadece 3 dakikalk versiyonunu hayatnza sokarsanz, ruhsal, zihinsel ve fiziksel olarak batan sonra bir deiim iine girebilirsiniz. 
ocukluk travmalarna kadar inip, sizi bu hayatta geri tutan tm dnceleri vcudunuzdan skp atmanz salyor. Bylelikle daha mutlu, daha salkl ve daha huzurlu bir size doru gzel admlar atabiliyorsunuz. 
yi ve neeli bir yolculuk diliyorum. satkriya, satkriyanedir, sat kriya, sat kriya nedir?, kundalini yoga, kundalini yoga meditasyonu, meditasyon, trkemeditasyon, kundaliniyogatrke, kundalinilovers, ipek tiryaki, ipektiryaki",233,2,0.5613101720809937
6054,u2_1CL-nH8M,Awakening the Kundalini,Learn the Secret of the Gods.  Be the architect of your own happiness through the secret science of breath. ,Yogiraj SatGurunath Siddhanath,"avatar, bask, click, coast, com, come divine, divinity, dot, purple star, east, emotionally, evolved god, gratapersona, healed, illumined, light, living, love, maybe, mentally, music, pages, portal, presence, radiance, realized, really, retreat, rudra, saregama, satgurunath, search, see, shivraj, siddhanath, spiritually, sun, surya, take, tell, totali, transformed, warmth, yogiraj, gurunath, Meditation, Kundalini Yoga, Peace, Deity (Character Species), Guru",22,PT9M4S,152352.0,1809.0,68.0,161.0,"Awakening the Kundalini Learn the Secret of the Gods.  Be the architect of your own happiness through the secret science of breath.  avatar, bask, click, coast, com, come divine, divinity, dot, purple star, east, emotionally, evolved god, gratapersona, healed, illumined, light, living, love, maybe, mentally, music, pages, portal, presence, radiance, realized, really, retreat, rudra, saregama, satgurunath, search, see, shivraj, siddhanath, spiritually, sun, surya, take, tell, totali, transformed, warmth, yogiraj, gurunath, Meditation, Kundalini Yoga, Peace, Deity (Character Species), Guru",234,8,0.9569781422615051
5335,L2-CFTDOqyY,Yin yoga for the back (35 minute practice),A soothing yin yoga practice for the back. ,yoginimelbourne,"yoga, meditation, breathing, wellbeing, health, paulalay, paulalayyoga, yoginimelbourne, yogamelbourne, freeyoga, onlineyoga, yogaonline, yogayoutube, stressrelief, gentleyoga, yogaathome, yogahomepractice, yinyoga, fasciarelease, yogafortheback, backpain, backpainrelief, relaxation, yogatherapy, yogawithpaulalay, yin, yinyogafortheback",26,PT35M42S,21604.0,480.0,7.0,75.0,"Yin yoga for the back (35 minute practice) A soothing yin yoga practice for the back.  yoga, meditation, breathing, wellbeing, health, paulalay, paulalayyoga, yoginimelbourne, yogamelbourne, freeyoga, onlineyoga, yogaonline, yogayoutube, stressrelief, gentleyoga, yogaathome, yogahomepractice, yinyoga, fasciarelease, yogafortheback, backpain, backpainrelief, relaxation, yogatherapy, yogawithpaulalay, yin, yinyogafortheback",235,3,0.535178542137146
7690,IL_7cI6v2LU,10-Minute Prenatal Pilates Workout,"In the third video of our Prenatal Pilates series, pre/postnatal Pilates expert Robin Long of The Balanced Life leads us through a 10-minute prenatal Pilates workout. ",Whitney E. RD,"pilates, prenatal pilates, pilates workout, pilates exercise, pregnancy pilates, pilates for first trimester, pilates for second trimester, pilates third trimester, pilates modifications, robin long, the balanced life, whitney english, pregnancy workout, pregnancy exercises",24,PT13M27S,86584.0,1688.0,22.0,23.0,"10-Minute Prenatal Pilates Workout In the third video of our Prenatal Pilates series, pre/postnatal Pilates expert Robin Long of The Balanced Life leads us through a 10-minute prenatal Pilates workout.  pilates, prenatal pilates, pilates workout, pilates exercise, pregnancy pilates, pilates for first trimester, pilates for second trimester, pilates third trimester, pilates modifications, robin long, the balanced life, whitney english, pregnancy workout, pregnancy exercises",236,2,0.9121878147125244
12718,FhriuSD4Z7s, mindful yoga 2,http://sadhanamaharsinx.blogspot.jp/2011/10/yogapoem-213.html,SorrowMaharsin,mindful yoga,22,PT5M6S,16.0,0.0,0.0,0.0, mindful yoga 2 http://sadhanamaharsinx.blogspot.jp/2011/10/yogapoem-213.html mindful yoga,237,0,0.2034977525472641
11464,e2_4xrVt4hs,The Guided Meditation You Need   15 Minute Mindfulness,"This guided meditation is all about allowing you to find time for yourself. Time to breathe, to be still, and simply be. Shot on a beautiful mountain, overlooking the Snow Canyon in Utah, this is your moment to allow yourself to truly look deeper within. A meditation for beginners and all levels and spiritual paths that will help you not only release tension and stress but it will also allow you to begin to deepen your practice in mindfulness and to train your mind for calm detachment from any unwanted patterns of over-thinking.  ",Boho Beautiful,"meditation for beginners, guided meditation, best guided meditation for stress, guided meditation for anxiety, guided meditation for calmness, how to meditate, boho beautiful, best guided meditation for beginners, learn how to meditate, 15 minute meditation, meditation for stress relief, meditation for grief, meditation for heartbreak, meditation for breakup, guided meditation for self love, guided meditation for negativity, guided morning meditation",26,PT14M51S,387237.0,6603.0,146.0,303.0,"The Guided Meditation You Need   15 Minute Mindfulness This guided meditation is all about allowing you to find time for yourself. Time to breathe, to be still, and simply be. Shot on a beautiful mountain, overlooking the Snow Canyon in Utah, this is your moment to allow yourself to truly look deeper within. A meditation for beginners and all levels and spiritual paths that will help you not only release tension and stress but it will also allow you to begin to deepen your practice in mindfulness and to train your mind for calm detachment from any unwanted patterns of over-thinking.   meditation for beginners, guided meditation, best guided meditation for stress, guided meditation for anxiety, guided meditation for calmness, how to meditate, boho beautiful, best guided meditation for beginners, learn how to meditate, 15 minute meditation, meditation for stress relief, meditation for grief, meditation for heartbreak, meditation for breakup, guided meditation for self love, guided meditation for negativity, guided morning meditation",238,4,0.9776984453201294
